,PostTitle,Version,PostDate,GameTitle,GameHeader,GameInfo,FamilyA,FamilyB,FamilyAInfo,FamilyBInfo,FamilyA_,FamilyB_
1345,“Family Feud” 10/15/14,Standard,,"G1: Vozas v. Campbells (Chris, Kisha, Wesley, Jerrika & Scott)",G1,,Vozas,Campbells,,,Voza,Campbell
1346,“Family Feud” 10/15/14,Standard,,"G2: Griers v. Dahlquists (Marc, Lauren, Mallory, Denise & Meghan)",G2,,Griers,Dahlquists,,,Grier,Dahlquist
1347,“Family Feud” 1/31/14,Standard,,"G1: Brookses v. Gardners (Greg, Jeff, Amy, Todd & Mark)",G1,,Brookses,Gardners,,,Brooks,Gardner
1348,“Family Feud” 1/31/14,Standard,,"G2: Dickenses (Roland, Jimmy, Ricky, Rita & Toney) v. Simmonses",G2,,Dickenses,Simmonses,,,Dickens,Simmons
1349,“Family Feud” 10/14/14,Standard,,"G1: Vozas (Fred Jr., Judy, Laura, Nancy & Fred Sr.) v. Gallmans",G1,,Vozas,Gallmans,,,Voza,Gallman
1350,“Family Feud” 10/14/14,Standard,,"G2: Griers v. McCanns (Demetri, Donna, Mary, Alex & Mike)",G2,,Griers,McCanns,,,Grier,McCann
1351,“Family Feud” 10/13/14,Standard,,"G1: Mickelsens v. Gallmans (Cameron, Alexis, Shae, Brandon & Derick)",G1,,Mickelsens,Gallmans,,,Mickelsen,Gallman
1352,“Family Feud” 10/13/14,Standard,,"G2: Griers (Kenny, Stephanie, Angie, Kim & Delray) v. Hagemanns (Pete, Joyce, Kelli, Derek & Kari)",G2,,Griers,Hagemanns,,,Grier,Hagemann
1353,“Family Feud” 1/26/15,Standard,,"G1: Tolberts (Barbara, Gerard, Tina, Deidre & Marshall) v. Kirkpatricks",G1,,Tolberts,Kirkpatricks,,,Tolbert,Kirkpatrick
1354,“Family Feud” 1/26/15,Standard,,"G2: Duncans v. Campbells (Lindsey, Phillip, Chris, Doo Dah & Tom)",G2,,Duncans,Campbells,,,Duncan,Campbell
1355,“Family Feud” 11/26/14,Standard,,"G1: Warrens (Michelle, Kaven, Karen, Marilyn & Sheila) v. Kirkpatricks",G1,,Warrens,Kirkpatricks,,,Warren,Kirkpatrick
1356,“Family Feud” 11/26/14,Standard,,"G2: Duncans v. Krankers (Lucy, Carmela, Jonathan, Christopher & Dominique)",G2,,Duncans,Krankers,,,Duncan,Kranker
1357,“Family Feud” 2/4/15,Standard,,"G1: Collinses v. Blounts (Erin, Kendra, Brendan, Melissa & Tim)",G1,,Collinses,Blounts,,,Collins,Blount
1358,“Family Feud” 2/4/15,Standard,,"G2: Stegemans (Christy, Melissa, Trista, Mark & Kyle) v. Smiths",G2,,Stegemans,Smiths,,,Stegeman,Smith
1359,“Family Feud” 2/3/15,Standard,,"G1: Collinses v. Murrys (Rose, Markese, Kisha, Tesha & Tiffany)",G1,,Collinses,Murrys,,,Collins,Murry
1360,“Family Feud” 2/3/15,Standard,,"G2: Bakers v. Smiths (Lady Cham, Alecia, Sasha, Paula & Cheri)",G2,,Bakers,Smiths,,,Baker,Smith
1361,“Family Feud” 4/25/14,Standard,,"CG: McCarthys (Robin, Dan, Bob, Dennis & Marianne) v. Stocktons",CG,,McCarthys,Stocktons,,,McCarthy,Stockton
1362,“Family Feud” 4/25/14,Standard,,G2 A REMATCH OF LAST TIME:,G2 A REMATCH OF LAST TIME,,,,,,,
1363,“Family Feud” 2/2/15,Standard,,"G1: Collinses v. Carters (Zakia, Brian, Cherie, Tynisa & Erick)",G1,,Collinses,Carters,,,Collins,Carter
1364,“Family Feud” 2/2/15,Standard,,"G2: Bakers v. Wigfalls (Angie, Tirrell, Georgiann, Christel & Rochelle)",G2,,Bakers,Wigfalls,,,Baker,Wigfall
1365,“Family Feud” 1/30/15,Standard,,"G1: Collinses (Allison, Kevin, Lisa, Ann & Paul) v. Nicholses",G1,,Collinses,Nicholses,,,Collins,Nichols
1366,“Family Feud” 1/30/15,Standard,,CG A REMATCH OF YESTERDAY'S G2:,CG A REMATCH OF YESTERDAY'S G2,,,,,,,
1367,“Family Feud” 2/26/14,Standard,,"G1: Maloofs v. Rosners (Josh, Ari, Mike, Dan & Jon)",G1,,Maloofs,Rosners,,,Maloof,Rosner
1368,“Family Feud” 2/26/14,Standard,,"G2: Browns (Jimmie, Tracie, Rook, Myrtle & Ray) vs. Sasses",G2,,Browns,Sasses,,,Brown,Sass
1369,“Family Feud” 11/14/13,Standard,,CG: Mastrinos v. Andersons,CG,,Mastrinos,Andersons,,,Mastrino,Anderson
1370,“Family Feud” 11/14/13,Standard,,"G2: Silers v. Yaldais (Rashel, Ramil, Milton, Adrian & Ramsin)",G2,,Silers,Yaldais,,,Siler,Yaldai
1371,“Family Feud” 11/13/13,Standard,,"G1: Haddads (Sam, Nancy, Johnny, Wadi & Shereen) v. Andersons",G1,,Haddads,Andersons,,,Haddad,Anderson
1372,“Family Feud” 11/13/13,Standard,,"G2: Silers (Cathy, David, Amelia, Mary Claire & Matt) v. Renchers (Toni, Rhonda, Cheryl, Alberta & Retha)",G2,,Silers,Renchers,,,Siler,Rencher
1373,“Family Feud” 4/24/14,Standard,,"G1: Hacketts (Beverly, Alex, D.J., Gloria & Eddie) v. Stocktons",G1,,Hacketts,Stocktons,,,Hackett,Stockton
1374,“Family Feud” 4/24/14,Standard,,"CG: Wellses (Diane, Antionitta, Antionette, Debra & Belinda) v. Budas",CG,,Wellses,Budas,,,Wells,Buda
1375,“Family Feud” 4/23/14,Standard,,G1: Reeses v. Stocktons,G1,,Reeses,Stocktons,,,Reese,Stockton
1376,“Family Feud” 4/23/14,Standard,,"G2: Jacksons (Dana, Linda, Vanessa, India & Winston) v. Budas",G2,,Jacksons,Budas,,,Jackson,Buda
1377,“Family Feud” 4/22/14,Standard,,"G1: Johnsons (Dian, Mimi, Neveline, Edlene & Jeana) v. Stocktons",G1,,Johnsons,Stocktons,,,Johnson,Stockton
1378,“Family Feud” 4/22/14,Standard,,"G2: Reeses (Reginald, Terri, Michael, Monterius & Yvonne) v. Budas",G2,,Reeses,Budas,,,Reese,Buda
1379,“Family Feud” 4/21/14,Standard,,"G1: Maloofs v. Stocktons (Lauren, Kara, Brad, Kendall & Martha)",G1,,Maloofs,Stocktons,,,Maloof,Stockton
1380,“Family Feud” 4/21/14,Standard,,G2: Merritts v. Budas,G2,,Merritts,Budas,,,Merritt,Buda
1381,“Family Feud” 2/21/14,Standard,,"G1: Cosbys (Marcus D., Jackie, Brandon, Endra & Adrienne) v. Hinesleys",G1,,Cosbys,Hinesleys,,,Cosby,Hinesley
1382,“Family Feud” 2/21/14,Standard,,"G2: Merritts v. Fontaines (Renee, Paula, Keri, Dawn & Alysha)",G2,,Merritts,Fontaines,,,Merritt,Fontaine
1383,“Family Feud” 2/20/14,Standard,,G1: Vernons v. Hinesleys,G1,,Vernons,Hinesleys,,,Vernon,Hinesley
1384,“Family Feud” 2/20/14,Standard,,"G2: Merritts v. Chestnuts (Jake, Camille, Erinn, Brian & Erik)",G2,,Merritts,Chestnuts,,,Merritt,Chestnut
1385,“Family Feud” 1/29/15,Standard,,"G1: Rettmans (Bailey, Mandi, Paul, Tracy & Nathan) v. Nicholses",G1,,Rettmans,Nicholses,,,Rettman,Nichols
1386,“Family Feud” 1/29/15,Standard,,"G2: Bakers (Stephanie, Marianne, Johnny, Madeline & Chad) v. Campbells",G2,,Bakers,Campbells,,,Baker,Campbell
1387,“Family Feud” 1/28/15,Standard,,"G1: Bones (Crockett, Shannon, Tammy, Angela & Marty) v. Nicholses (Monica, Ericka, Tod, Lester & Douglas)",G1,,Bones,Nicholses,,,Bone,Nichols
1388,“Family Feud” 1/28/15,Standard,,"G2: Leggetts (Vincent, Justinia, Steven, Jane & Marque) v. Campbells",G2,,Leggetts,Campbells,,,Leggett,Campbell
1389,“Family Feud” 10/9/14,Standard,,"M-U: Mickelsens (Jay, Kim, Erik, Heather & Kris) v. Brinsons",M-U,,Mickelsens,Brinsons,,,Mickelsen,Brinson
1390,“Family Feud” 10/8/14,Standard,,"CG: Caauwes v. Brinsons (James, Jack, Sybil, Garrett & Jay)",CG,,Caauwes,Brinsons,,,Caauwe,Brinson
1391,“Family Feud” 10/7/14,Standard,,"M-U: Caauwes v. Benson-Jajas (Tuba, Kiri, Somi, Biebele & Ida)",M-U,,Caauwes,Benson-Jajas,,,Caauwe,Benson-Jaja
1392,“Family Feud” 5/12/15,Standard,,"G1: Prados (Tyler, Joe, Pepe, Kiki & Victoria) v. Cossalters",G1,,Prados,Cossalters,,,Prado,Cossalter
1393,“Family Feud” 5/12/15,Standard,,"G2: Lees (Eric, Jessica, Pamela, Melissa & David) v. Bryants",G2,,Lees,Bryants,,,Lee,Bryant
1394,“Family Feud” 10/6/14,Standard,,"M-U: Caauwes v. Hunters (Kimberly, Shellie, Will, Gwen & William)",M-U,,Caauwes,Hunters,,,Caauwe,Hunter
1395,“Family Feud” 11/25/14,Standard,,"G1: Townses (Francine, Evelyn, Ronny, Calvin & Neal) v. Kirkpatricks",G1,,Townses,Kirkpatricks,,,Towns,Kirkpatrick
1396,“Family Feud” 11/25/14,Standard,,"G2: Duncans (Cedric, Kecia, Cantrell, Courtney & Corey) v. Infingers (Steven, Rachel, Michelle, Kim & David)",G2,,Duncans,Infingers,,,Duncan,Infinger
1397,“Family Feud” 5/5/14,Standard,,"G1: Belfords (Lynette, Wendy, Tyrone, Cire & JC) v. Sweetens",G1,,Belfords,Sweetens,,,Belford,Sweeten
1398,“Family Feud” 5/5/14,Standard,,"CG: Dobbinses (Rashard, Stephlanie, Tamiko, Renee & Brian) v. Sturinos",CG,,Dobbinses,Sturinos,,,Dobbins,Sturino
1399,“Family Feud” 5/2/14,Standard,,"G1: Keefes v. Sweetens (Wayne, Edwin, Leah, Wes & Christina)",G1,,Keefes,Sweetens,,,Keefe,Sweeten
1400,“Family Feud” 5/2/14,Standard,,"G2: Torreses (Josh, Katy, Regina, Sheena & Danny) v. Sturinos",G2,,Torreses,Sturinos,,,Torres,Sturino
1401,“Family Feud” 11/24/14,Standard,,"G1: Lacys v. Kirkpatricks (John, Bill, Rick, Richard & Michael)",G1,,Lacys,Kirkpatricks,,,Lacy,Kirkpatrick
1402,“Family Feud” 11/24/14,Standard,,"CG: Neuberts (Brad, Big Al, Brett, Becky & Jay) v. Rosados",CG,,Neuberts,Rosados,,,Neubert,Rosado
1403,“Family Feud” 11/21/14,Standard,,"G1: Lacys (Rylan, Darticia, Ysha, Shari & Reggie) v. Olivers",G1,,Lacys,Olivers,,,Lacy,Oliver
1404,“Family Feud” 11/21/14,Standard,,"G2: Rices (Justin, Corey, Kasey, Kevin & Marla) v. Rosados",G2,,Rices,Rosados,,,Rice,Rosado
1405,“Family Feud” 11/20/14,Standard,,"G1: Rodgerses v. Olivers (Denise, Katie, Karlee, Kristen & Bill)",G1,,Rodgerses,Olivers,,,Rodgers,Oliver
1406,“Family Feud” 11/20/14,Standard,,"G2: Dents (Sedra, Letitia, Diana, Samuel & David) v. Rosados",G2,,Dents,Rosados,,,Dent,Rosado
1407,“Family Feud” 9/18/14,Standard,,"G1: O'Donoghues (Brandy, Jim, Jake, Jared & James) v. Holidays",G1,,O'Donoghues,Holidays,,,O'Donoghue,Holiday
1408,“Family Feud” 9/18/14,Standard,,"G2: Rosados (Mario, D, Rick, Mariano & Marisol) v. McKissics",G2,,Rosados,McKissics,,,Rosado,McKissic
1409,“Family Feud” 5/1/14,Standard,,"G1: Cohens (Lindsay, Jared, Stephanie, Bruce & Loren) v. Macks",G1,,Cohens,Macks,,,Cohen,Mack
1410,“Family Feud” 5/1/14,Standard,,"G2: Gaytons (Stacy, Tracy #1, Tasha, Tracy #2 & Marlo) v. Sturinos",G2,,Gaytons,Sturinos,,,Gayton,Sturino
1411,“Family Feud” 4/30/14,Standard,,"G1: McMahons (Cory, Adam, Becca, Pet & Jenni) v. Macks",G1,,McMahons,Macks,,,McMahon,Mack
1412,“Family Feud” 4/30/14,Standard,,"G2: Harrows (Alan, Kim, Kenya, Anita & Darrius) v. Sturinos",G2,,Harrows,Sturinos,,,Harrow,Sturino
1413,“Family Feud” 4/29/14,Standard,,"G1: McCarthys v. Macks (Monique, Nichole, Amina, Najah & Khalidah)",G1,,McCarthys,Macks,,,McCarthy,Mack
1414,“Family Feud” 4/29/14,Standard,,"G2: Cokes v. Sturinos (Dawson, Jacob, Stephanie, Tom & Stacy)",G2,,Cokes,Sturinos,,,Coke,Sturino
1415,“Family Feud” 11/12/13,Standard,,"G1: Hornsbys v. Andersons (Nathaniel, Jacquanda, Simeon, Latoya & Janeta)",G1,,Hornsbys,Andersons,,,Hornsby,Anderson
1416,“Family Feud” 11/12/13,Standard,,"CG: Quinns v. Osbeys (Marissa, Shawn, D'Quill, Angie & Margaret)",CG,,Quinns,Osbeys,,,Quinn,Osbey
1417,“Family Feud” 11/11/13,Standard,,"G1:  “Here Comes Honey Boo-Boo” (Honey Boo-Boo, Mama, Sugar Bear, Chubbs,  Pumpkin & Chickadee)(GLAAD) v. “Cake Boss” (Sophia, Buddy, Lisa,  Maddalena Castano, Lisa Gonzalez & Grace Faugno)(Momma Mary  Foundation)",G1,,“Here Comes Honey Boo-Boo”,“Cake Boss”,,,“Here Comes Honey Boo-Boo”,“Cake Boss”
1418,“Family Feud” 11/11/13,Standard,,"G2: Quinns v. Wongs (Paula, Jeffrey, Jerry, Johnny & Jimmy)",G2,,Quinns,Wongs,,,Quinn,Wong
1419,“Family Feud” 11/8/13,Standard,,G1 REMATCH:,G1 REMATCH,,,,,,,
1420,“Family Feud” 11/8/13,Standard,,"G2: Quinns v. Blandings (Berdis, Monica, John, Kathy & Sharon)",G2,,Quinns,Blandings,,,Quinn,Blanding
1421,“Family Feud” 4/28/14,Standard,,"G1: McCarthys v. Sellses (Dwight, Crystal, Alexis, Marion & Michael)",G1,,McCarthys,Sellses,,,McCarthy,Sells
1422,“Family Feud” 4/28/14,Standard,,"G2: Cokes (Eric, Derrick, Tajuana, Alicia & Krystal) v. Edenfields",G2,,Cokes,Edenfields,,,Coke,Edenfield
1423,“Family Feud” 11/19/14,Standard,,CG: Rodgerses v. Gardners,CG,,Rodgerses,Gardners,,,Rodgers,Gardner
1424,“Family Feud” 11/19/14,Standard,,G2: Wardlaws v. Rosados,G2,,Wardlaws,Rosados,,,Wardlaw,Rosado
1425,“Family Feud” 10/1/14,Standard,,"CG: Caauwes (Angela, Brenda, Dawn, Rich & Richard) v. Moffetts (this was a battle of CHI)",CG,,Caauwes,Moffetts,,,Caauwe,Moffett
1426,“Family Feud” 9/30/14,Standard,,"M-U: Shepards (Rachel, Matt, Michelle, Adam & Leslie) v. Moffetts",M-U,,Shepards,Moffetts,,,Shepard,Moffett
1427,“Family Feud”- LOST S18 EP.,Standard,,M-U: Johnsons v. Flams,M-U,,Johnsons,Flams,,,Johnson,Flam
1428,“Family Feud”- 18TH S.F. DAY,Standard,,"G1:  Beards (Hattiesburg, MS)(P.J., Shamaiah, Paul, Donna & Cordaryl) v.  Taylors (w/ all the changes later in this season now in place)",G1,,Beards,Taylors,,,Beard,Taylor
1429,“Family Feud”- 18TH S.F. DAY,Standard,,"G2: Griffins v. Maxwells (OAK)(Chris, Chantay, Dominic, Chesarae & Ramona)",G2,,Griffins,Maxwells,,,Griffin,Maxwell
1430,“Family Feud” 11/18/14,Standard,,"G1: Rodgerses (Kendrick, Carlton, Lenore, Robert & Anthony) v. Limites",G1,,Rodgerses,Limites,,,Rodgers,Limite
1431,“Family Feud” 11/18/14,Standard,,"G2: Wardlaws (Tony, Martin Luther, Jamie, Carl & Rodney) v. Hugheses",G2,,Wardlaws,Hugheses,,,Wardlaw,Hughes
1432,“Family Feud” 9/29/14,Standard,,"M-U: Setrakians (Megan, Amber, Heather, Phil & Gian) v. Moffetts",M-U,,Setrakians,Moffetts,,,Setrakian,Moffett
1433,“Family Feud” 5/23/17,Standard,,"G1: Washingtons v. Taylors (BIR)(Alec, Austin, Sean, Ashlee & Lanita)",G1,,Washingtons,Taylors,,,Washington,Taylor
1434,“Family Feud” 5/23/17,Standard,,"G2: Griffins (Warsaw, MO)(Josh, Jordon, John, Stephanie & Seth) v. Romans",G2,,Griffins,Romans,,,Griffin,Roman
1435,“Family Feud” 2/19/14,Standard,,"G1: Vernons v. Kenigsberg (Kolman, Rositta, David, Susana & Tamara)",G1,,Vernons,Kenigsberg,,,Vernon,Kenigsberg
1436,“Family Feud” 2/19/14,Standard,,"G2: Merritts (Adrianne, Jonathan, Natalie, Tina & Patrick) v. Hayses (Ashley, Dawn, Jennifer, Dana & Lara)",G2,,Merritts,Hayses,,,Merritt,Hays
1437,“Family Feud” 9/24/14,Standard,,"G1: Eggeruds v. Moffetts (DJ, Shelita, Lorraine, Latrecia & Cheryl)",G1,,Eggeruds,Moffetts,,,Eggerud,Moffett
1438,“Family Feud” 9/24/14,Standard,,"G2: Siureks v. Woods (Heather, David, Daniel, Woody Sr. & Woody Jr.)",G2,,Siureks,Woods,,,Siurek,Wood
1439,“Family Feud” 2/12/14,Standard,,"CG: Bronstons (Steven, Toyia, Jonica, Natasha & Max) v. Hugheses",CG,,Bronstons,Hugheses,,,Bronston,Hughes
1440,“Family Feud” 2/12/14,Standard,,"G2: Johnsons (Heath, Tracey, Tracy, Marc & Hayden) v. Carltons",G2,,Johnsons,Carltons,,,Johnson,Carlton
1441,“Family Feud” 11/17/14,Standard,,"G1: Norises v. Limites (Tina, Louie, Maria, Anna Marie & Anthony)",G1,,Norises,Limites,,,Noris,Limite
1442,“Family Feud” 11/17/14,Standard,,"G2: Feltons v. Hugheses (Bill, Russ, Christina, Liz & Dana)",G2,,Feltons,Hugheses,,,Felton,Hughes
1443,“Family Feud” 2/11/14,Standard,,"G1: Reynoldses (Richard, Tonya, Elsa, Ahmad & Wesley) v. Hugheses",G1,,Reynoldses,Hugheses,,,Reynolds,Hughes
1444,“Family Feud” 2/11/14,Standard,,"G2: Hechts (Rich, Vinnie, Michael, Dominic & Richie) v. Carltons",G2,,Hechts,Carltons,,,Hecht,Carlton
1445,“Family Feud” 2/10/14,Standard,,"G1: Reeds (Stevena, Shayna, Sabrina, Sherrie & Steve) v. Hugheses",G1,,Reeds,Hugheses,,,Reed,Hughes
1446,“Family Feud” 2/10/14,Standard,,"G2: Villafrancas v. Carltons (Gabby, Jessie, Abreil, Dannita & Danielle)",G2,,Villafrancas,Carltons,,,Villafranca,Carlton
1447,“Family Feud” 5/22/17,Standard,,"G1: Washingtons (HOU)(Christal, Lee, Danitra, Tremaine & Richard) v. Olivareses",G1,,Washingtons,Olivareses,,,Washington,Olivares
1448,“Family Feud” 5/22/17,Standard,,"G2: Hetzels v. Romans (Drew, Jordan, Art, Leila & Kaylin)",G2,,Hetzels,Romans,,,Hetzel,Roman
1449,“Family Feud” 2/6/14,Standard,,"G1: Prathers (Fadrika, Xavier, Maner, Betty & Angela) v. Crowes",G1,,Prathers,Crowes,,,Prather,Crowe
1450,“Family Feud” 2/6/14,Standard,,"CG: Goulds v. Kirks (Kumar, Chevon, Gordon, Mary & Ocie)",CG,,Goulds,Kirks,,,Gould,Kirk
1451,“Family Feud” 2/5/14,Standard,,"G1: Rolands v. Crowes (Mark, Danny, Shauna, Ann & Ciara)",G1,,Rolands,Crowes,,,Roland,Crowe
1452,“Family Feud” 2/5/14,Standard,,"G2: Goulds v. Sanderses (Daniel, Darius, Dalila, Donny & DeJuan)",G2,,Goulds,Sanderses,,,Gould,Sanders
1453,“Family Feud” 11/6/13,Standard,,"G1: Wagstaffs (Brad, Lauren, Chris, Frank & Joe) v. Dorcins",G1,,Wagstaffs,Dorcins,,,Wagstaff,Dorcin
1454,“Family Feud” 11/6/13,Standard,,"G2: Quinns (Micky, John, Annie, Nick & Kerry) v. Lows",G2,,Quinns,Lows,,,Quinn,Low
1455,“Family Feud” 11/5/13,Standard,,"G1: Cohens v. Dorcins (Shani, Kamilah, Nadine, Kevin & Junior)",G1,,Cohens,Dorcins,,,Cohen,Dorcin
1456,“Family Feud” 11/5/13,Standard,,"G2: Henrys (Ashley, Kayla, Duke, Jasmine & Shawn) v. Lows",G2,,Henrys,Lows,,,Henry,Low
1457,“Family Feud” 11/4/13,Standard,,"G1: Cohens v. Simmonses (LaTawnya, Katrina, Deborah, James & Wesley)",G1,,Cohens,Simmonses,,,Cohen,Simmons
1458,“Family Feud” 11/4/13,Standard,,"G2: Hodgeses v. Lows (Whitnie, Dee, Emma, Peter & Will)",G2,,Hodgeses,Lows,,,Hodges,Low
1459,“Family Feud” 2/4/14,Standard,,"G1: Rolands v. Liparis (Tony, Michael, Carol, Rick & Jane)",G1,,Rolands,Liparis,,,Roland,Lipari
1460,“Family Feud” 2/4/14,Standard,,"G2: Goulds v. Cannons (Carolyn, Kiara, Cassandra, Sierra & Sakiah- Tae & Kenya were alternates)",G2,,Goulds,Cannons,,,Gould,Cannon
1461,“Family Feud” 2/3/14,Standard,,"G1: Rolands (Jessica, Isaac, Jamila, Isaiah & Sonja) v. Gardners",G1,,Rolands,Gardners,,,Roland,Gardner
1462,“Family Feud” 2/3/14,Standard,,G2: Goulds v. Simmonses,G2,,Goulds,Simmonses,,,Gould,Simmons
1463,“Family Feud” 1/30/14,Standard,,"G1: Brookses v. Sweets (Michelle, Shane, Lea, Dean & Joe)",G1,,Brookses,Sweets,,,Brooks,Sweet
1464,“Family Feud” 1/30/14,Standard,,"G2: Calhouns (Candy, Sandy, Kenny, John & Michael) v. Simmonses",G2,,Calhouns,Simmonses,,,Calhoun,Simmons
1465,“Family Feud” 1/29/14,Standard,,"G1: Brookses (Selena, Pam, Cyrano, Claudia & Ansel) v. Finnigans",G1,,Brookses,Finnigans,,,Brooks,Finnigan
1466,“Family Feud” 1/29/14,Standard,,"G2: Tillmans v. Simmonses (Cole, Katie, Larry, Mary & Dan)",G2,,Tillmans,Simmonses,,,Tillman,Simmons
1467,“Family Feud” 2/18/14,Standard,,"G1: Vernons v. Strattons (Jimmy, Hillary, Jeremy, Jackie & Tookie)",G1,,Vernons,Strattons,,,Vernon,Stratton
1468,“Family Feud” 2/18/14,Standard,,"G2: Hodgeses v. Hoovers (Scott, Leah, Aaron, Megan & Kory)",G2,,Hodgeses,Hoovers,,,Hodges,Hoover
1469,“Family Feud” 2/17/14,Standard,,"G1: Vernons (Pam, Clyde, Collette, Kat & Leanear) v. Carters",G1,,Vernons,Carters,,,Vernon,Carter
1470,“Family Feud” 2/17/14,Standard,,"CG: Hodgeses (Regina, Kevin, JR, Felicia & Lamar) v. Allens",CG,,Hodgeses,Allens,,,Hodges,Allen
1471,“Family Feud” 2/14/14,Standard,,CG: Hugheses v. Carters,CG,,Hugheses,Carters,,,Hughes,Carter
1472,“Family Feud” 2/14/14,Standard,,G2 REMATCH:,G2 REMATCH,,,,,,,
1473,“Family Feud” 2/13/14,Standard,,"G1: Bronstons v. Carters (Ashley, Gabby, Tracy, Olivia & Celia)",G1,,Bronstons,Carters,,,Bronston,Carter
1474,“Family Feud” 2/13/14,Standard,,"G2: Danquahs (Jamar, Patience, Kofi, Shannin & Judith) v. Allens",G2,,Danquahs,Allens,,,Danquah,Allen
1475,“Family Feud” 11/7/13,Standard,,"G1: Hornsbys (John, Kevin, Kim, Lisa & Paul) v. Dorcins",G1,,Hornsbys,Dorcins,,,Hornsby,Dorcin
1476,“Family Feud” 11/7/13,Standard,,"G2: Quinns v. Johnsons (Will, Bryan, Vivian, Stephanie & Devin)",G2,,Quinns,Johnsons,,,Quinn,Johnson
1477,“Family Feud” 4/29/15,Standard,,"G1: Tucks v. Nodals (Eddie Sr., Eddie Jr., Josiah, Isaac & Niko)",G1,,Tucks,Nodals,,,Tuck,Nodal
1478,“Family Feud” 4/29/15,Standard,,"G2: Donadios v. Davises (Eboni, Carla, Cassandra, Ron & Maurice)",G2,,Donadios,Davises,,,Donadio,Davis
1479,“Family Feud” 4/28/15,Standard,,"G1: Tucks v. Israels (Linda, Keith, Ken, N'Chelle & Brittney)",G1,,Tucks,Israels,,,Tuck,Israel
1480,“Family Feud” 4/28/15,Standard,,"G2: Donadios (Ariane, Mike, Bob, Elissa & Kristi) v. Wrights",G2,,Donadios,Wrights,,,Donadio,Wright
1481,“Family Feud” 4/27/15,Standard,,"G1: Tucks v. Stokelys (Lynn, Tyree, LaVerne, Ryan & Toyla)",G1,,Tucks,Stokelys,,,Tuck,Stokely
1482,“Family Feud” 4/27/15,Standard,,"G2: Edwardses (Kristen, Matt, Lynn, Chase & Ken) v. Wrights (Genevieve, Rashaad, Terrell, Deidra & Jonnae)",G2,,Edwardses,Wrights,,,Edwards,Wright
1483,“Family Feud”- 16TH S.F. DAY,Standard,,"G1: Tattersalls v. Williamses (Palmer Jr., Ruth, Isis, Julianne & James)",G1,,Tattersalls,Williamses,,,Tattersall,Williams
1484,“Family Feud”- 16TH S.F. DAY,Standard,,"CG: Krals v. Gants (Zanetta, Benaiah, Cynthia, Vernard & Alisha)",CG,,Krals,Gants,,,Kral,Gant
1485,“Family Feud” 11/14/14,Standard,,"G1: Norises (Crystal, N'aithan, Jay, Eric & Rell) v. Hinesleys",G1,,Norises,Hinesleys,,,Noris,Hinesley
1486,“Family Feud” 11/14/14,Standard,,"G2: Feltons v. Armbrusters (Sophie, Colleen, Debbie, Janet & Carolyn)",G2,,Feltons,Armbrusters,,,Felton,Armbruster
1487,“Family Feud” 11/13/14,Standard,,"G1: Wilkersons v. Hinesleys (Kathy, Taylor, Natalie, Briana & Felicia)",G1,,Wilkersons,Hinesleys,,,Wilkerson,Hinesley
1488,“Family Feud” 11/13/14,Standard,,"G2: Feltons v. Fiersts (Amber, Morgan, Caitlin, Mary Beth & Tommy)",G2,,Feltons,Fiersts,,,Felton,Fierst
1489,“Family Feud” 11/12/14,Standard,,"G1: Wilkersons v. Pabelicos (Gail, Victor, Juan, Daniel & Gemma)",G1,,Wilkersons,Pabelicos,,,Wilkerson,Pabelico
1490,“Family Feud” 11/12/14,Standard,,"G2: Feltons (Keith, Wayne, Deondra, Daniel & Christina) v. Dickses",G2,,Feltons,Dickses,,,Felton,Dicks
1491,“Family Feud” 11/11/14,Standard,,"G1: Wilkersons (Kobie, Ashlye, Nilaja, Sam & Niki) v. Shearers",G1,,Wilkersons,Shearers,,,Wilkerson,Shearer
1492,“Family Feud” 11/11/14,Standard,,"G2: Fergusons (Ismailia, Antonio, Trisha, Alex & Cherise) v. Dickses",G2,,Fergusons,Dickses,,,Ferguson,Dicks
1493,“Family Feud” 9/17/14,Standard,,"G1: Hershs (Jay, Danielle, Lauren, Derek & Brandon) v. Holidays",G1,,Hershs,Holidays,,,Hersh,Holiday
1494,“Family Feud” 9/17/14,Standard,,"G2: Thomases v. McKissics (J.E., Carla, Veronica, Terrance & Michelle)",G2,,Thomases,McKissics,,,Thomas,McKissic
1495,“Family Feud” 11/21/12,Standard,,M-U: Barnhills vs. Majors,M-U,,Barnhills,Majors,,,Barnhill,Major
1496,“Family Feud” 5/14/15,Standard,,"G1: Prados v. Wilberts (Angela, Eboni, Keynethia, Windia & Amber)",G1,,Prados,Wilberts,,,Prado,Wilbert
1497,“Family Feud” 5/14/15,Standard,,"G2: Krals (Rob, Catherine, Matt, Angela & Jason) v. Howards",G2,,Krals,Howards,,,Kral,Howard
