,PostTitle,Version,PostDate,GameTitle,GameHeader,GameInfo,FamilyA,FamilyB,FamilyAInfo,FamilyBInfo
1964,“Family Feud” 11/12/12,Standard,2012-11-12,"G2: Myerses (Alnisa, Malcolm, Lauren, Brandon & Rashad) v. Newkirks (Dee Ann, Kristy, June, Darrel & Rob)",G2,,Myerses ,Newkirks ,"['(Alnisa, Malcolm, Lauren, Brandon & Rashad)']","['(Dee Ann, Kristy, June, Darrel & Rob)']"
1965,“Family Feud” 2/27/12 Nightcap,Standard,2012-02-27,"M-U: Heaths (Wil, Elaine, Dale, Robert & Jim) v. Singers (Ryan, Scott, Patricia, Onjoli & Ami)",M-U,,Heaths ,Singers ,"['(Wil, Elaine, Dale, Robert & Jim)']","['(Ryan, Scott, Patricia, Onjoli & Ami)']"
1966,“Family Feud” 2/28/12,Standard,2012-02-28,"M-U: Vermettes (Ann, Cheryl, Emile, Don & Michael) v. Flammias",M-U,,Vermettes ,Flammias,"['(Ann, Cheryl, Emile, Don & Michael)']",
1967,“Family Feud” 5/7/13,Standard,2013-05-07,"CG: Pollastrinis (Geriann, Mike, Chris, Ron & Tony) v. Graces",CG,,Pollastrinis ,Graces,"['(Geriann, Mike, Chris, Ron & Tony)']",
1968,“Family Feud” 5/6/13,Standard,2013-05-06,"M-U: Summerses (Joey, Allison, Shea, Cathy & Bill) v. Graces",M-U,,Summerses ,Graces,"['(Joey, Allison, Shea, Cathy & Bill)']",
1969,“Family Feud” 5/3/13,Standard,2013-05-03,"M-U: Pittses (Andy, Haley, Susan, Jennifer & John) v. Graces",M-U,,Pittses ,Graces,"['(Andy, Haley, Susan, Jennifer & John)']",
1970,“Family Feud” 9/24/12,Standard,2012-09-24,"G1: Consuegras (Andy, Lori, Alex, Charlie & Al) v. Mobleys",G1,,Consuegras ,Mobleys,"['(Andy, Lori, Alex, Charlie & Al)']",
1971,“Family Feud” 9/24/12,Standard,2012-09-24,"G2: Rollinses (Terry, Sonya, Tammy, Dana & Lewis) v. Kaysers",G2,,Rollinses ,Kaysers,"['(Terry, Sonya, Tammy, Dana & Lewis)']",
1972,“Family Feud” 9/21/12,Standard,2012-09-21,"G1: Vander Meers (Kelly, Lindsay, Jason, Amy & Bob) v. Mobleys",G1,,Vander Meers ,Mobleys,"['(Kelly, Lindsay, Jason, Amy & Bob)']",
1973,“Family Feud” 9/21/12,Standard,2012-09-21,"G2: Graysons v. Kaysers (Joan, Stephanie, Amanda, Scott & Rick)",G2,,Graysons,Kaysers ,,"['(Joan, Stephanie, Amanda, Scott & Rick)']"
1974,“Family Feud” 9/20/12,Standard,2012-09-20,"G1: Lathrops v. Mobleys (Dana, Richard, Brian, Quintilla & John)",G1,,Lathrops,Mobleys ,,"['(Dana, Richard, Brian, Quintilla & John)']"
1975,“Family Feud” 9/20/12,Standard,2012-09-20,"G2: Graysons (Glenn, Marsha, Shinora, Garrett & Kevin) v. Hallowells",G2,,Graysons ,Hallowells,"['(Glenn, Marsha, Shinora, Garrett & Kevin)']",
1976,“Family Feud” 9/19/12,Standard,2012-09-19,"G1: Lathrops (Meg, Alyssa, Sandy, Jeff & Meg #2) v. Satrams (Lincoln, Simone, Pria, Pepe & Hannah)",G1,,Lathrops ,Satrams ,"['(Meg, Alyssa, Sandy, Jeff & Meg #2)']","['(Lincoln, Simone, Pria, Pepe & Hannah)']"
1977,“Family Feud” 9/19/12,Standard,2012-09-19,"G2: Waldrons v. Hallowells (Patty, Debi, Joy, Cathy & Sandy)",G2,,Waldrons,Hallowells ,,"['(Patty, Debi, Joy, Cathy & Sandy)']"
1978,“Family Feud” 5/2/13,Standard,2013-05-02,"M-U: Bummers (Mike, Ray, Ray Jr., Christin & Molly) v. Graces",M-U,,Bummers ,Graces,"['(Mike, Ray, Ray Jr., Christin & Molly)']",
1979,“Family Feud” 5/1/13,Standard,2013-05-01,"M-U: Mezas v. Graces (Victoria, Beverly, Lucinda, Deborah & Ronald)",M-U,,Mezas,Graces ,,"['(Victoria, Beverly, Lucinda, Deborah & Ronald)']"
1980,“Family Feud” 4/30/13,Standard,2013-04-30,"M-U: Mezas (Monique, Marcus, Archie, Mickey & Mario) v. Freys",M-U,,Mezas ,Freys,"['(Monique, Marcus, Archie, Mickey & Mario)']",
1981,“Family Feud” 4/29/13,Standard,2013-04-29,"M-U: Nunnallys (Hoyt, Hoyt III, Joi, Karen & Ellain) v. Freys",M-U,,Nunnallys ,Freys,"['(Hoyt, Hoyt III, Joi, Karen & Ellain)']",
1982,“Family Feud” 4/26/13,Standard,2013-04-26,"M-U: Vachachiras (Jimmy, Jency, Jinson, Minu & Shoma) v. Freys",M-U,,Vachachiras ,Freys,"['(Jimmy, Jency, Jinson, Minu & Shoma)']",
1983,“Family Feud” 4/25/13,Standard,2013-04-25,"M-U: Lincolns v. Freys (Jack, Tom, Matt, Mark & Angie)",M-U,,Lincolns,Freys ,,"['(Jack, Tom, Matt, Mark & Angie)']"
1984,“Family Feud” 4/24/13,Standard,2013-04-24,"M-U: Lincolns (Jaracz, Angela, Anissa, Dejuan & Ebony) v. Boyds",M-U,,Lincolns ,Boyds,"['(Jaracz, Angela, Anissa, Dejuan & Ebony)']",
1985,“Family Feud” 4/23/13,Standard,2013-04-23,"M-U: Popes (Sonia, Susie, Karen, Janet & Tresa) v. Boyds (Tammy, Tiffani, Calsie, Big Frank & Rick)",M-U,,Popes ,Boyds ,"['(Sonia, Susie, Karen, Janet & Tresa)']","['(Tammy, Tiffani, Calsie, Big Frank & Rick)']"
1986,“Family Feud” 2/20/12 Nightcap,Standard,2012-02-20,"M-U: Tiptons (Jessica, David, Jennifer, Vernancy & Janice) v. Wagners",M-U,,Tiptons ,Wagners,"['(Jessica, David, Jennifer, Vernancy & Janice)']",
1987,“Family Feud” 11/18/11 Nightcap,Standard,2011-11-18,"M-U: Iovannas (Michael, Andy, Jessica, Nancy & Maureen) v. Wagners (Julie, Amanda, Debbie, Ryan & Pam)",M-U,,Iovannas ,Wagners ,"['(Michael, Andy, Jessica, Nancy & Maureen)']","['(Julie, Amanda, Debbie, Ryan & Pam)']"
1988,“Family Feud” 2/27/12,Standard,2012-02-27,"M-U: Chamberses (Craig, Joy, Jasmine, Kirsten & Jay) v. Flammias",M-U,,Chamberses ,Flammias,"['(Craig, Joy, Jasmine, Kirsten & Jay)']",
1989,“Family Feud” 2/24/12,Standard,2012-02-24,G1: Dunns v. Flammias,G1,,Dunns,Flammias,,
1990,“Family Feud” 2/24/12,Standard,2012-02-24,"G2: Belizaires (Natasha, Carmelle, Sophie, John & Andrew) v. Forsythes",G2,,Belizaires ,Forsythes,"['(Natasha, Carmelle, Sophie, John & Andrew)']",
1991,“Family Feud” 2/23/12,Standard,2012-02-23,"G1: Dunns (Joyce, Tilden, Brian, Leon & Katrina) v. Pittses",G1,,Dunns ,Pittses,"['(Joyce, Tilden, Brian, Leon & Katrina)']",
1992,“Family Feud” 2/23/12,Standard,2012-02-23,"G2: Grayses (Denise, Briana, Quinta, Danielle & Derry) v. Forsythes (Kelsey, Amanda, Magen, Ashley & Erica)",G2,,Grayses ,Forsythes ,"['(Denise, Briana, Quinta, Danielle & Derry)']","['(Kelsey, Amanda, Magen, Ashley & Erica)']"
1993,“Family Feud” 2/22/12,Standard,2012-02-22,"M-U: Atoas (Nina, Michelle, Malua, Sonny & James) v. Pittses (Andy, Haley, Susan, Jennifer & John)",M-U,,Atoas ,Pittses ,"['(Nina, Michelle, Malua, Sonny & James)']","['(Andy, Haley, Susan, Jennifer & John)']"
1994,“Family Feud” 5/11/12,Standard,2012-05-11,"CG: De Jesuses v. Holloways (Schelle, Justin, Taka, Jenesis & Anita)",CG,,De Jesuses,Holloways ,,"['(Schelle, Justin, Taka, Jenesis & Anita)']"
1995,“Family Feud” 5/10/12,Standard,2012-05-10,"M-U: De Jesuses v. Wrobels (Stephen, Joanne, Toni, Louise & Katherine)",M-U,,De Jesuses,Wrobels ,,"['(Stephen, Joanne, Toni, Louise & Katherine)']"
1996,“Family Feud” 5/9/12,Standard,2012-05-09,"M-U: De Jesuses v. Costellos (Gil, Karen, Will, Liz & Danielle)",M-U,,De Jesuses,Costellos ,,"['(Gil, Karen, Will, Liz & Danielle)']"
1997,“Family Feud” 5/8/12,Standard,2012-05-08,"M-U: De Jesuses v. Sinclairs (Johnny, Jovan, Anthony, Sherri & AJ)",M-U,,De Jesuses,Sinclairs ,,"['(Johnny, Jovan, Anthony, Sherri & AJ)']"
1998,“Family Feud” 5/7/12,Standard,2012-05-07,"M-U: De Jesuses (Rafael III, Rebecca, Nancy, Kathie & Rafael) v. Brewers",M-U,,De Jesuses ,Brewers,"['(Rafael III, Rebecca, Nancy, Kathie & Rafael)']",
1999,“Family Feud” 5/4/12,Standard,2012-05-04,"M-U: Raponis (Nick, Billy, Vinnie, Cody & Kara) v. Brewers",M-U,,Raponis ,Brewers,"['(Nick, Billy, Vinnie, Cody & Kara)']",
2000,“Family Feud” 1/30/13,Standard,2013-01-30,"G1: Millsapses (Greg, Dwight, Trecia, Tonya & Christine) v. Pawlaks",G1,,Millsapses ,Pawlaks,"['(Greg, Dwight, Trecia, Tonya & Christine)']",
2001,“Family Feud” 1/30/13,Standard,2013-01-30,"G2: Traceys v. Lampes (Janelle, Melissa, Bill, Diane & John)",G2,,Traceys,Lampes ,,"['(Janelle, Melissa, Bill, Diane & John)']"
2002,“Family Feud” 1/29/13,Standard,2013-01-29,"G1: Snipes (Deyotta, Rich, Dianne, Erica & Aleshia) v. Pawlaks",G1,,Snipes ,Pawlaks,"['(Deyotta, Rich, Dianne, Erica & Aleshia)']",
2003,“Family Feud” 1/29/13,Standard,2013-01-29,"G2: Traceys v. Howards (Regina, James, Rodney, Veronda & Sterling)",G2,,Traceys,Howards ,,"['(Regina, James, Rodney, Veronda & Sterling)']"
2004,“Family Feud” 1/28/13,Standard,2013-01-28,"G1:  Johnsons (Becky, Allie, Lucy, Melanie & Hannah) v. Pawlaks (Pat,  Adam, Eric, Nick & Scott- they ALL wore replica jerseys very similar  to ones worn by the NY Rangers)",G1,,Johnsons ,Pawlaks ,"['(Becky, Allie, Lucy, Melanie & Hannah)']","['(Pat,  Adam, Eric, Nick & Scott- they ALL wore replica jerseys very similar  to ones worn by the NY Rangers)']"
2005,“Family Feud” 1/28/13,Standard,2013-01-28,"G2: Traceys (Paul, Jim, Kathi, Maureen & Kristin) v. Johnsons (Rico, Abel, Tory, Donisha & Jerome)",G2,,Traceys ,Johnsons ,"['(Paul, Jim, Kathi, Maureen & Kristin)']","['(Rico, Abel, Tory, Donisha & Jerome)']"
2006,“Family Feud” 2/11/13 Nightcap,Standard,2013-02-11,"M-U: Troutmans (Kimberly, Tiffany, Tamara, Derrick & Travis) v. Trans",M-U,,Troutmans ,Trans,"['(Kimberly, Tiffany, Tamara, Derrick & Travis)']",
2007,“Family Feud” 9/11/12,Standard,2012-09-11,"CG:  Mayfields (Drew, Charles, Reggie, Willie & Gerald) v. Flammias  (Rocco, Dino, Corie, Mandie & Sherie- they were the ones going for  the automobile)",CG,,Mayfields ,Flammias  ,"['(Drew, Charles, Reggie, Willie & Gerald)']","['(Rocco, Dino, Corie, Mandie & Sherie- they were the ones going for  the automobile)']"
2008,“Family Feud” 9/11/12,Standard,2012-09-11,"G2: Thomases (Karen, Dayrl, Alisha, Marcus & Miles) v. Hartmans (Ron, Rhonda, Brittney, Cheryl & Greg)",G2,,Thomases ,Hartmans ,"['(Karen, Dayrl, Alisha, Marcus & Miles)']","['(Ron, Rhonda, Brittney, Cheryl & Greg)']"
2009,“Family Feud” 2/8/13 Nightcap,Standard,2013-02-08,"M-U: Sullivans (Jim, Randy, Brandon, Annika & Cheryl) v. Trans (Julie, Charlye, Khanh, Vu & Vi)",M-U,,Sullivans ,Trans ,"['(Jim, Randy, Brandon, Annika & Cheryl)']","['(Julie, Charlye, Khanh, Vu & Vi)']"
2010,“Family Feud” 2/26/13,Standard,2013-02-26,"CG: Malus (Siota, Arona, Tahiamauani, Mena Iese & Jamar) v. Mastrinos",CG,,Malus ,Mastrinos,"['(Siota, Arona, Tahiamauani, Mena Iese & Jamar)']",
2011,“Family Feud” 2/25/13,Standard,2013-02-25,"M-U: Oldses (Teresa, Joi, Darryl, Demarkus & Natt) v. Mastrinos",M-U,,Oldses ,Mastrinos,"['(Teresa, Joi, Darryl, Demarkus & Natt)']",
2012,“Family Feud” 2/22/13 Nightcap,Standard,2013-02-22,"M-U: Southards (Lori, Mary, Mike, Bob & Sandy) v. Mastrinos",M-U,,Southards ,Mastrinos,"['(Lori, Mary, Mike, Bob & Sandy)']",
2013,“Family Feud” 2/21/13 Nightcap,Standard,2013-02-21,"M-U: Briscoes (Denise, Tora, Cory, Millie & Betty) v. Mastrinos",M-U,,Briscoes ,Mastrinos,"['(Denise, Tora, Cory, Millie & Betty)']",
2014,“Family Feud”- LAST AIRED EP. OF ’12,Standard,,"M-U: Sowells v. Mastrinos (Andey, Joe, Tim, Jim & Terre)",M-U,,Sowells,Mastrinos ,,"['(Andey, Joe, Tim, Jim & Terre)']"
2015,“Family Feud”- AIRED ON THANKSGIVING DAY ’12,Standard,,"M-U: Sowells (Wanda, Tasha, Renee, Estill & Khris) v. Majors (Becky, Lauren, Noni, Amanda & Mimi)",M-U,,Sowells ,Majors ,"['(Wanda, Tasha, Renee, Estill & Khris)']","['(Becky, Lauren, Noni, Amanda & Mimi)']"
2016,“Family Feud” 5/3/12,Standard,2012-05-03,"M-U: Finchs v. Brewers (Derrick, Michelle, Kim, Robert & Mel)",M-U,,Finchs,Brewers ,,"['(Derrick, Michelle, Kim, Robert & Mel)']"
2017,“Family Feud” 5/2/12,Standard,2012-05-02,"M-U: Finchs (Taffee, Ramsey, Tawni, Heidi & McKenzi) v. Walkers (Mary, Joshua, Amber, Kareem & Joseph)",M-U,,Finchs ,Walkers ,"['(Taffee, Ramsey, Tawni, Heidi & McKenzi)']","['(Mary, Joshua, Amber, Kareem & Joseph)']"
2018,“Family Feud” 11/25/11,Standard,2011-11-25,"M-U: Carlbergs (Leana, Deana, Lina, Paul & Denise) v. Fornarios",M-U,,Carlbergs ,Fornarios,"['(Leana, Deana, Lina, Paul & Denise)']",
2019,“Family Feud” 11/23/11,Standard,2011-11-23,"M-U: Baileys (Keisha, Tajuanna, Dee Dee, Thomas & Carlos) v. Fornarios (Gina, Jana, Carolyn, Michelle & Denise)",M-U,,Baileys ,Fornarios ,"['(Keisha, Tajuanna, Dee Dee, Thomas & Carlos)']","['(Gina, Jana, Carolyn, Michelle & Denise)']"
2020,“Family Feud”- WINTER ’17 FINALE,Standard,2017-02-22,"G1: Stones v. Chances (Livermore, CA)(Mike, Ryan, Dan, Annette & Tom)",G1,,Stones,Chances ,,"['(Livermore, CA)', '(Mike, Ryan, Dan, Annette & Tom)']"
2021,“Family Feud”- WINTER ’17 FINALE,Standard,2017-02-22,"G2: Simmonses (Sanchea, Latonya, Lavette, Ronni & Cheryl) v. DiCosmos (PHX)(Riley, Erinn, Clint, Darcy & Buddy)",G2,,Simmonses ,DiCosmos ,"['(Sanchea, Latonya, Lavette, Ronni & Cheryl)']","['(PHX)', '(Riley, Erinn, Clint, Darcy & Buddy)']"
2022,“Family Feud” 2/21/17,Standard,2017-02-21,G1: Stones v. Shaffers,G1,,Stones,Shaffers,,
2023,“Family Feud” 2/21/17,Standard,2017-02-21,TONIGHT’S CG: Wynters v. Stowerses,TONIGHT’S CG,,Wynters,Stowerses,,
2024,“Family Feud” 2/20/17,Standard,2017-02-20,"G1: Allens (N.O.)(Kris, Daphne, Linda, Lisa & Natalie) v. Shaffers",G1,,Allens ,Shaffers,"['(N.O.)', '(Kris, Daphne, Linda, Lisa & Natalie)']",
2025,“Family Feud” 2/20/17,Standard,2017-02-20,"G2: Wynters v. Millers (Newman, GA)(Tim, Kirstin, Ken, Erin & Caroline)",G2,,Wynters,Millers ,,"['(Newman, GA)', '(Tim, Kirstin, Ken, Erin & Caroline)']"
2026,“Family Feud” 2/17/17,Standard,2017-02-17,"LIKELY THE FINAL CG OF THIS PERIOD: Susinis v. Shaffers (Waterloo, IL- all had pom-poms on)(Nancy, Kathy, Bill, Tammy & Mary)",LIKELY THE FINAL CG OF THIS PERIOD,,Susinis,Shaffers ,,"['(Waterloo, IL- all had pom-poms on)', '(Nancy, Kathy, Bill, Tammy & Mary)']"
2027,“Family Feud” 2/17/17,Standard,2017-02-17,"G2: Wynters v. Kobeissis (PHI)(Dena, Nada, Mok, Maher & Khodr)",G2,,Wynters,Kobeissis ,,"['(PHI)', '(Dena, Nada, Mok, Maher & Khodr)']"
2028,“Family Feud” 2/16/17,Standard,2017-02-16,"G1: Susinis v. Simmonses (DEN)(Sharon, Randell, Denise, Paul & Janeece)",G1,,Susinis,Simmonses ,,"['(DEN)', '(Sharon, Randell, Denise, Paul & Janeece)']"
2029,“Family Feud” 2/16/17,Standard,2017-02-16,"G2: Wynters (Coral Springs, FL)(Vernicca, Chris, Jonathan, Kevin & Bernice) v. Gargiones",G2,,Wynters ,Gargiones,"['(Coral Springs, FL)', '(Vernicca, Chris, Jonathan, Kevin & Bernice)']",
2030,“Family Feud” 2/15/17,Standard,2017-02-15,"G1: Susinis v. Harrises (Columbia, MD)(Yukia, Yuneisia, Rita, Diana & Alan)",G1,,Susinis,Harrises ,,"['(Columbia, MD)', '(Yukia, Yuneisia, Rita, Diana & Alan)']"
2031,“Family Feud” 2/15/17,Standard,2017-02-15,"G2: Dangerfields v. Gargiones (Callaway, NJ)(Joe, Bob, Frank, Steve & Dave)",G2,,Dangerfields,Gargiones ,,"['(Callaway, NJ)', '(Joe, Bob, Frank, Steve & Dave)']"
2032,“Family Feud” 2/14/17,Standard,2017-02-14,"G1: Susinis v. Stones (Atchison, KS)(Joe, Summer, Mark, Shannon & Benjamin)",G1,,Susinis,Stones ,,"['(Atchison, KS)', '(Joe, Summer, Mark, Shannon & Benjamin)']"
2033,“Family Feud” 2/14/17,Standard,2017-02-14,"G2: Dangerfields (STL)(Camille, DeQuincy, Tracy, Jamie & Erica) v. Williamses",G2,,Dangerfields ,Williamses,"['(STL)', '(Camille, DeQuincy, Tracy, Jamie & Erica)']",
2034,“Family Feud” 2/13/17,Standard,2017-02-13,"G1: Susinis (PHX)(Jared, Cholla, Larry, Jackie & David) v. Guerreros",G1,,Susinis ,Guerreros,"['(PHX)', '(Jared, Cholla, Larry, Jackie & David)']",
2035,“Family Feud” 2/13/17,Standard,2017-02-13,"G2: Welchs (MN)(Mike, Tammy, Lindsey, Danielle & Kelsey) v. Williamses (Crawfordville, GA)(Pet, Wayne, Rita, Ginny & Todd)",G2,,Welchs ,Williamses ,"['(MN)', '(Mike, Tammy, Lindsey, Danielle & Kelsey)']","['(Crawfordville, GA)', '(Pet, Wayne, Rita, Ginny & Todd)']"
2036,“Family Feud” 2/10/17,Standard,2017-02-10,"G1: Davisons v. Guerreros (Syracuse, KS)(Roxane, Tamara, Trisha, John & Lance)",G1,,Davisons,Guerreros ,,"['(Syracuse, KS)', '(Roxane, Tamara, Trisha, John & Lance)']"
2037,“Family Feud” 2/10/17,Standard,2017-02-10,"CG OF THE WK.: Johnsons (OAK)(Frederick, Yolanda, Charron, Dominique & Betty) v. Cannons",CG OF THE WK.,,Johnsons ,Cannons,"['(OAK)', '(Frederick, Yolanda, Charron, Dominique & Betty)']",
2038,“Family Feud” 2/9/17,Standard,2017-02-09,"G1: Davisons v. Campbells (HOU)(Gary, Jerica, Marques, Jerome & C.C.)",G1,,Davisons,Campbells ,,"['(HOU)', '(Gary, Jerica, Marques, Jerome & C.C.)']"
2039,“Family Feud” 2/9/17,Standard,2017-02-09,"G2: Dallises (Jermaine, Antonio, Cory, Kenneth & Janet) v. Cannons",G2,,Dallises ,Cannons,"['(Jermaine, Antonio, Cory, Kenneth & Janet)']",
2040,“Family Feud” 2/8/17,Standard,2017-02-08,"G1: Davisons v. Parrishes (Dania Beach, FL)(Tushanna, Brandon, Tekeya, Taura & Leron)",G1,,Davisons,Parrishes ,,"['(Dania Beach, FL)', '(Tushanna, Brandon, Tekeya, Taura & Leron)']"
2041,“Family Feud” 2/8/17,Standard,2017-02-08,"G2: Singhs (Overland Park)(Meena, Sarita, Arjuna, Jaipal & Asha) v. Cannons",G2,,Singhs ,Cannons,"['(Overland Park)', '(Meena, Sarita, Arjuna, Jaipal & Asha)']",
2042,“Family Feud” 2/7/17,Standard,2017-02-07,"G1: Davisons (DEN)(Sue, Carol, Brandon, Sarah & Cody) v. Bordens",G1,,Davisons ,Bordens,"['(DEN)', '(Sue, Carol, Brandon, Sarah & Cody)']",
2043,“Family Feud” 2/7/17,Standard,2017-02-07,"G2: Robinetts (HOU)(Ronnie, Brandy, Brittany, Amber & Sedrick) v. Cannons",G2,,Robinetts ,Cannons,"['(HOU)', '(Ronnie, Brandy, Brittany, Amber & Sedrick)']",
2044,“Family Feud” 2/6/17,Standard,2017-02-06,"G1: Browns v. Bordens (Hubertus, WI)(Gary, Janet, Chris, Liz & Kim)",G1,,Browns,Bordens ,,"['(Hubertus, WI)', '(Gary, Janet, Chris, Liz & Kim)']"
2045,“Family Feud” 2/6/17,Standard,2017-02-06,"G2: Eldafrawys v. Cannons (S.F.)(Nick, Kevin, Cindy, Larry & Angela)",G2,,Eldafrawys,Cannons ,,"['(S.F.)', '(Nick, Kevin, Cindy, Larry & Angela)']"
2046,“Family Feud” 2/3/17,Standard,2017-02-03,"G1: Browns v. Sieseners (STL)(Sarah, Eric, Jerry, Beth & Alex)",G1,,Browns,Sieseners ,,"['(STL)', '(Sarah, Eric, Jerry, Beth & Alex)']"
2047,“Family Feud” 2/3/17,Standard,2017-02-03,"G2: Eldafrawys v. Kennedys (Mobile)(Thelma, Mary, Sandra, Constance & Ashley)",G2,,Eldafrawys,Kennedys ,,"['(Mobile)', '(Thelma, Mary, Sandra, Constance & Ashley)']"
2048,“Family Feud” 2/2/17,Standard,2017-02-02,"G1: Browns (Chester, PA)(Tamara, Ralph, Phil, Pop B. & Janet) v. Clapps",G1,,Browns ,Clapps,"['(Chester, PA)', '(Tamara, Ralph, Phil, Pop B. & Janet)']",
2049,“Family Feud” 2/2/17,Standard,2017-02-02,"G2: Eldafrawys (PHI)(Sharaine, Sondus, Ahmed, Basant & Lotfy) v. Baileys",G2,,Eldafrawys ,Baileys,"['(PHI)', '(Sharaine, Sondus, Ahmed, Basant & Lotfy)']",
2050,“Family Feud” 2/1/17,Standard,2017-02-01,"G1: Fords v. Clapps (El Campo, TX)(Christi, Liz, Walter, Shawn & Sarah)",G1,,Fords,Clapps ,,"['(El Campo, TX)', '(Christi, Liz, Walter, Shawn & Sarah)']"
2051,“Family Feud” 2/1/17,Standard,2017-02-01,G2: Utseys v. Baileys (3rd app.),G2,,Utseys,Baileys ,,['(3rd app.)']
2052,“Family Feud” 1/31/17,Standard,2017-01-31,"G1: Fords (LOU)(Tony, Valeria, Scott, Charles & Wanda) v. Smahas",G1,,Fords ,Smahas,"['(LOU)', '(Tony, Valeria, Scott, Charles & Wanda)']",
2053,“Family Feud” 1/31/17,Standard,2017-01-31,"G2: Utseys (K.C., MO)(Delton, Ashley, Schanina, Delischa & Mark) v. Brozs",G2,,Utseys ,Brozs,"['(K.C., MO)', '(Delton, Ashley, Schanina, Delischa & Mark)']",
2054,“Family Feud” 1/30/17,Standard,2017-01-30,"G1: Taylors (S.F.)(Ryan, Brandon, Julien, Flo & Keith) v. Smahas",G1,,Taylors ,Smahas,"['(S.F.)', '(Ryan, Brandon, Julien, Flo & Keith)']",
2055,“Family Feud” 1/30/17,Standard,2017-01-30,"G2: Goedkens (Overland Park, KS)(Joel, Matt, Rachel, Joe & Pat) v. Brozs",G2,,Goedkens ,Brozs,"['(Overland Park, KS)', '(Joel, Matt, Rachel, Joe & Pat)']",
2056,“Family Feud” 1/27/17,Standard,2017-01-27,"CG OF THE NIGHT: Stapletons v. Smahas (Des Moines)(Jeff, Tyler, Amber, Josh & Ryan)",CG OF THE NIGHT,,Stapletons,Smahas ,,"['(Des Moines)', '(Jeff, Tyler, Amber, Josh & Ryan)']"
2057,“Family Feud” 1/27/17,Standard,2017-01-27,"G2: Melendezes v. Brozs (Frederick, CO)(Jim, Kelly, Michael, Patrick & Alexandra)(VB)",G2,,Melendezes,Brozs ,,"['(Frederick, CO)', '(Jim, Kelly, Michael, Patrick & Alexandra)', '(VB)']"
2058,“Family Feud” 1/26/17,Standard,2017-01-26,"G1: Stapletons v. Alleynes (MIA)(Shea, Tarrin, Leslye, Marcelle & Eon)",G1,,Stapletons,Alleynes ,,"['(MIA)', '(Shea, Tarrin, Leslye, Marcelle & Eon)']"
2059,“Family Feud” 1/26/17,Standard,2017-01-26,"G2: Melendezes (Firestone, CO)(Olga, Victor, Leticia, Ish & Marguerita) v. Washingtons",G2,,Melendezes ,Washingtons,"['(Firestone, CO)', '(Olga, Victor, Leticia, Ish & Marguerita)']",
2060,“Family Feud” 1/25/17,Standard,2017-01-25,"G1: Stapletons v. Hogans (Garnetta, Antonio, Dianna, Mariah & Isaiah)",G1,,Stapletons,Hogans ,,"['(Garnetta, Antonio, Dianna, Mariah & Isaiah)']"
2061,“Family Feud” 1/25/17,Standard,2017-01-25,"G2: Blevinses v. Washingtons (Jarrod, Brelle, Lauren, Daphaney & Tammye)(OAK)",G2,,Blevinses,Washingtons ,,"['(Jarrod, Brelle, Lauren, Daphaney & Tammye)', '(OAK)']"
2062,“Family Feud” 1/24/17,Standard,2017-01-24,G1: Stapletons v. Fountains (2nd app. for both),G1,,Stapletons,Fountains ,,['(2nd app. for both)']
2063,“Family Feud” 1/24/17,Standard,2017-01-24,"G2: Blevinses (Knoxville)(Melanie, Tim, Logan, Grant & Madison) v. Palumbos (PHI)(Christina, Michelle, Angela, Art & J.P.)",G2,,Blevinses ,Palumbos ,"['(Knoxville)', '(Melanie, Tim, Logan, Grant & Madison)']","['(PHI)', '(Christina, Michelle, Angela, Art & J.P.)']"
2064,“Family Feud” 1/23/17- CAR GAME DOUBLEHEADER,Standard,2017-01-23,"G1: Stapletons (Kyle, Kenny, Corey, Cody & Chelsey)(Fayetteville, GA) v. Porters ($41,550)",G1,,Stapletons ,Porters ,"['(Kyle, Kenny, Corey, Cody & Chelsey)', '(Fayetteville, GA)']","['($41,550)']"
2065,“Family Feud” 1/23/17- CAR GAME DOUBLEHEADER,Standard,2017-01-23,"G2: Cosios ($41,240) v. McGhees (MIL)(Mara, Marika, Marshall, Mary & Marvin)",G2,,Cosios ,McGhees ,"['($41,240)']","['(MIL)', '(Mara, Marika, Marshall, Mary & Marvin)']"
2066,“Family Feud” 1/19/17,Standard,2017-01-19,"M-U: Husains (HOU)(Omer, Abyar, Safia, Sana & Yasser) v. Porters ($40,860)",M-U,,Husains ,Porters ,"['(HOU)', '(Omer, Abyar, Safia, Sana & Yasser)']","['($40,860)']"
2067,“Family Feud” 1/18/17,Standard,2017-01-18,"G1: Grobs (Livermore, CA)(Jessica, Cheryl, Lindsay, Cheryl & Victoria) v. Porters",G1,,Grobs ,Porters,"['(Livermore, CA)', '(Jessica, Cheryl, Lindsay, Cheryl & Victoria)']",
2068,“Family Feud” 1/18/17,Standard,2017-01-18,"G2: Cosios v. Fountains (Angela, Sharon, Reginald, Kevin & Yolanda)",G2,,Cosios,Fountains ,,"['(Angela, Sharon, Reginald, Kevin & Yolanda)']"
